ID,Make,Model,Engine,Fuel,Driveline,Hybrid,City,Highway,Transmission,Year,Horsepower,Torque
2011 Jeep Grand Cherokee Laredo 4x4,Grand Cherokee,2011 Jeep Grand Cherokee,Jeep 3.6L 6 Cylinder 290 hp 260 ft-lbs FFV,Gasoline,Four-wheel drive,True,16,22,Automatic transmission,2011,290,260
2011 Jeep Grand Cherokee Laredo X 4x2,Grand Cherokee,2011 Jeep Grand Cherokee,Jeep 3.6L 6 Cylinder 290 hp 260 ft-lbs FFV,Gasoline,Rear-wheel drive,True,16,23,Automatic transmission,2011,290,260
2011 Jeep Grand Cherokee Laredo X 5.7L 4x2,Grand Cherokee,2011 Jeep Grand Cherokee,Jeep 5.7L 8 Cylinder 360 hp 390 ft-lbs,Gasoline,Rear-wheel drive,True,14,20,Automatic transmission,2011,360,390
2011 Jeep Grand Cherokee Laredo X 4x4,Grand Cherokee,2011 Jeep Grand Cherokee,Jeep 3.6L 6 Cylinder 290 hp 260 ft-lbs FFV,E85,Four-wheel drive,True,12,16,Automatic transmission,2011,290,260
2011 Jeep Grand Cherokee Laredo X 5.7L 4x4,Grand Cherokee,2011 Jeep Grand Cherokee,Jeep 5.7L 8 Cylinder 360 hp 390 ft-lbs,Gasoline,Four-wheel drive,True,13,19,Automatic transmission,2011,360,390
2011 Jeep Grand Cherokee Limited 4x2,Grand Cherokee,2011 Jeep Grand Cherokee,Jeep 3.6L 6 Cylinder 290 hp 260 ft-lbs FFV,E85,Rear-wheel drive,True,13,17,Automatic transmission,2011,290,260
2011 Jeep Grand Cherokee Limited 5.7L 4x2,Grand Cherokee,2011 Jeep Grand Cherokee,Jeep 5.7L 8 Cylinder 360 hp 390 ft-lbs,Gasoline,Rear-wheel drive,True,14,20,Automatic transmission,2011,360,390
2011 Jeep Grand Cherokee Limited 4x4,Grand Cherokee,2011 Jeep Grand Cherokee,Jeep 3.6L 6 Cylinder 290 hp 260 ft-lbs FFV,E85,Four-wheel drive,True,12,16,Automatic transmission,2011,290,260
2011 Jeep Grand Cherokee Limited 5.7L 4x4,Grand Cherokee,2011 Jeep Grand Cherokee,Jeep 5.7L 8 Cylinder 360 hp 390 ft-lbs,Gasoline,Four-wheel drive,True,13,19,Automatic transmission,2011,360,390
2011 Jeep Grand Cherokee Overland 4x2,Grand Cherokee,2011 Jeep Grand Cherokee,Jeep 3.6L 6 Cylinder 290 hp 260 ft-lbs FFV,Gasoline,Rear-wheel drive,True,16,23,Automatic transmission,2011,290,260
2011 Jeep Grand Cherokee Overland 5.7L 4x2,Grand Cherokee,2011 Jeep Grand Cherokee,Jeep 5.7L 8 Cylinder 360 hp 390 ft-lbs,Gasoline,Rear-wheel drive,True,14,20,Automatic transmission,2011,360,390
2011 Jeep Grand Cherokee Overland 4x4,Grand Cherokee,2011 Jeep Grand Cherokee,Jeep 3.6L 6 Cylinder 290 hp 260 ft-lbs FFV,Gasoline,Four-wheel drive,True,16,22,Automatic transmission,2011,290,260
2011 Jeep Grand Cherokee Overland 5.7L 4x4,Grand Cherokee,2011 Jeep Grand Cherokee,Jeep 5.7L 8 Cylinder 360 hp 390 ft-lbs,Gasoline,Four-wheel drive,True,13,19,Automatic transmission,2011,360,390
2011 Jeep Grand Cherokee Overland Summit 4x2,Grand Cherokee,2011 Jeep Grand Cherokee,Jeep 3.6L 6 Cylinder 290 hp 260 ft-lbs FFV,Gasoline,Rear-wheel drive,True,16,23,Automatic transmission,2011,290,260
2011 Jeep Grand Cherokee Overland Summit 5.7L 4x2,Grand Cherokee,2011 Jeep Grand Cherokee,Jeep 5.7L 8 Cylinder 360 hp 390 ft-lbs,Gasoline,Rear-wheel drive,True,14,20,Automatic transmission,2011,360,390
2011 Jeep Grand Cherokee Overland Summit 4x4,Grand Cherokee,2011 Jeep Grand Cherokee,Jeep 3.6L 6 Cylinder 290 hp 260 ft-lbs FFV,Gasoline,Four-wheel drive,True,16,22,Automatic transmission,2011,290,260
2011 Jeep Grand Cherokee Overland Summit 5.7L 4x4,Grand Cherokee,2011 Jeep Grand Cherokee,Jeep 5.7L 8 Cylinder 360 hp 390 ft-lbs,Gasoline,Four-wheel drive,True,13,19,Automatic transmission,2011,360,390
2011 Jeep Grand Cherokee Laredo X 70th Anniversary 4x4,Grand Cherokee,2011 Jeep Grand Cherokee,Jeep 3.6L 6 Cylinder 290 hp 260 ft-lbs FFV,E85,Four-wheel drive,True,12,16,Automatic transmission,2011,290,260
2011 Jeep Grand Cherokee Laredo X 70th Anniversary 5.7L 4x4,Grand Cherokee,2011 Jeep Grand Cherokee,Jeep 5.7L 8 Cylinder 360 hp 390 ft-lbs,Gasoline,Four-wheel drive,True,13,19,Automatic transmission,2011,360,390
2010 Saab 9-3 2.0T Aero Sport Sedan XWD MT,Saab,2010 Saab 9-3 Sport Sedan,Saab 2.0L 4 Cylinder 210 hp 221 ft-lbs Turbo,Gasoline,All-wheel drive,True,20,29,Manual transmission,2010,210,221
2010 Saab 9-3 2.0T Aero Sport Sedan MT,Saab,2010 Saab 9-3 Sport Sedan,Saab 2.0L 4 Cylinder 210 hp 221 ft-lbs Turbo,Gasoline,Front-wheel drive,True,21,31,Manual transmission,2010,210,221
2010 Aston Martin DB9 Volante,Aston Martin,2010 Aston Martin DB9 Volante,Aston Martin 5.9L 12 Cylinder 470 hp 443 ft-lbs,Gasoline,Rear-wheel drive,True,11,17,Manual transmission,2010,470,443
2010 Aston Martin DB9 Volante AT,Aston Martin,2010 Aston Martin DB9 Volante,Aston Martin 5.9L 12 Cylinder 470 hp 443 ft-lbs,Gasoline,Rear-wheel drive,True,13,20,Automatic transmission,2010,470,443
2010 Subaru Impreza WRX Sedan,Subaru,2010 Subaru Impreza WRX Sedan,Subaru 2.5L 4 cylinder 265 hp 244 ft-lbs Turbo,Gasoline,All-wheel drive,True,18,25,Manual transmission,2010,265,244
2011 Subaru Impreza WRX Sedan,Subaru,2011 Subaru Impreza WRX Sedan,Subaru 2.5L 4 cylinder 265 hp 244 ft-lbs Turbo,Gasoline,All-wheel drive,True,19,25,Manual transmission,2011,265,244
2010 Subaru Impreza Sedan 2.5i AT,Subaru,2010 Subaru Impreza Sedan,Subaru 2.5L 4 cylinder 170 hp 170 ft-lbs,Gasoline,All-wheel drive,True,20,26,Automatic transmission,2011,170,170
2010 Subaru Impreza Sedan 2.5i,Subaru,2010 Subaru Impreza Sedan,Subaru 2.5L 4 cylinder 170 hp 170 ft-lbs,Gasoline,All-wheel drive,True,20,27,Manual transmission,2011,170,170
2011 Subaru Impreza Sedan 2.5i Premium AT,Subaru,2011 Subaru Impreza Sedan,Subaru 2.5L 4 cylinder 170 hp 170 ft-lbs,Gasoline,All-wheel drive,True,20,26,Automatic transmission,2011,170,170
2011 Subaru Impreza Sedan 2.5i,Subaru,2011 Subaru Impreza Sedan,Subaru 2.5L 4 cylinder 170 hp 170 ft-lbs,Gasoline,All-wheel drive,True,20,27,Manual transmission,2011,170,170
2011 Subaru Impreza WRX STI Sedan,Subaru,2011 Subaru Impreza WRX Sedan,Subaru 2.5L 4 cylinder 305 hp 290 ft-lbs Turbo,Gasoline,All-wheel drive,True,17,23,Manual transmission,2011,305,290
2011 Subaru Impreza Sedan 2.5i Premium,Subaru,2011 Subaru Impreza Sedan,Subaru 2.5L 4 cylinder 170 hp 170 ft-lbs,Gasoline,All-wheel drive,True,20,27,Manual transmission,2011,170,170
2011 Subaru Impreza Sedan 2.5i AT,Subaru,2011 Subaru Impreza Sedan,Subaru 2.5L 4 cylinder 170 hp 170 ft-lbs,Gasoline,All-wheel drive,True,20,26,Automatic transmission,2011,170,170
2010 Jeep Grand Cherokee Laredo,Grand Cherokee,2010 Jeep Grand Cherokee,Jeep 3.7L 6 Cylinder 210 hp 235 ft-lbs,Gasoline,Rear-wheel drive,True,16,21,Automatic transmission,2010,210,235
2010 Jeep Grand Cherokee Laredo 5.7L,Grand Cherokee,2010 Jeep Grand Cherokee,Jeep 5.7L 8 Cylinder 357 hp 389 ft-lbs,Gasoline,Rear-wheel drive,True,14,20,Automatic transmission,2010,357,389
2010 Jeep Grand Cherokee Laredo 4x4,Grand Cherokee,2010 Jeep Grand Cherokee,Jeep 3.7L 6 Cylinder 210 hp 235 ft-lbs,Gasoline,Four-wheel drive,True,15,20,Automatic transmission,2010,210,235
2010 Jeep Grand Cherokee Laredo 5.7L 4x4,Grand Cherokee,2010 Jeep Grand Cherokee,Jeep 5.7L 8 Cylinder 357 hp 389 ft-lbs,Gasoline,Four-wheel drive,True,13,19,Automatic transmission,2010,357,389
2010 Jeep Grand Cherokee Limited,Grand Cherokee,2010 Jeep Grand Cherokee,Jeep 3.7L 6 Cylinder 210 hp 235 ft-lbs,Gasoline,Rear-wheel drive,True,16,21,Automatic transmission,2010,210,235
2010 Jeep Grand Cherokee Limited 5.7L,Grand Cherokee,2010 Jeep Grand Cherokee,Jeep 5.7L 8 Cylinder 357 hp 389 ft-lbs,Gasoline,Rear-wheel drive,True,14,20,Automatic transmission,2010,357,389
2010 Jeep Grand Cherokee Limited 4x4,Grand Cherokee,2010 Jeep Grand Cherokee,Jeep 3.7L 6 Cylinder 210 hp 235 ft-lbs,Gasoline,Four-wheel drive,True,15,20,Automatic transmission,2010,210,235
2010 Jeep Grand Cherokee Limited 5.7L 4x4,Grand Cherokee,2010 Jeep Grand Cherokee,Jeep 5.7L 8 Cylinder 357 hp 389 ft-lbs,Gasoline,Four-wheel drive,True,13,19,Automatic transmission,2010,357,389
2010 Jeep Grand Cherokee SRT8,Grand Cherokee,2010 Jeep Grand Cherokee,Jeep 6.1L 8 Cylinder 420 hp 420 ft-lbs,Gasoline,Four-wheel drive,True,12,16,Automatic transmission,2010,420,420
2011 Porsche 911 GT2 RS Coupe,Porsche,2011 Porsche 911 Coupe,Porsche 3.6L 6 Cylinder 620 hp 516 ft-lbs Turbo,Gasoline,Rear-wheel drive,True,16,23,Manual transmission,2011,620,516
2011 Jeep Liberty Sport 4x2,Jeep,2011 Jeep Liberty,Jeep 3.7L 6 Cylinder 210 hp 235 ft-lbs,Gasoline,Rear-wheel drive,True,16,22,Automatic transmission,2011,210,235
2011 Jeep Liberty Sport 4x4,Jeep,2011 Jeep Liberty,Jeep 3.7L 6 Cylinder 210 hp 235 ft-lbs,Gasoline,Four-wheel drive,True,15,21,Automatic transmission,2011,210,235
2011 Jeep Liberty Jet Sport 4x2,Jeep,2011 Jeep Liberty,Jeep 3.7L 6 Cylinder 210 hp 235 ft-lbs,Gasoline,Rear-wheel drive,True,16,22,Automatic transmission,2011,210,235
2011 Jeep Liberty Jet Sport 4x4,Jeep,2011 Jeep Liberty,Jeep 3.7L 6 Cylinder 210 hp 235 ft-lbs,Gasoline,Four-wheel drive,True,15,21,Automatic transmission,2011,210,235
2011 Jeep Liberty Sport 70th Anniversary 4x2,Jeep,2011 Jeep Liberty,Jeep 3.7L 6 Cylinder 210 hp 235 ft-lbs,Gasoline,Rear-wheel drive,True,16,22,Automatic transmission,2011,210,235
2011 Jeep Liberty Sport 70th Anniversary 4x4,Jeep,2011 Jeep Liberty,Jeep 3.7L 6 Cylinder 210 hp 235 ft-lbs,Gasoline,Four-wheel drive,True,15,21,Automatic transmission,2011,210,235
2011 Jeep Liberty Limited Edition 4x2,Jeep,2011 Jeep Liberty,Jeep 3.7L 6 Cylinder 210 hp 235 ft-lbs,Gasoline,Rear-wheel drive,True,16,22,Automatic transmission,2011,210,235
2011 Jeep Liberty Limited Edition 4x4,Jeep,2011 Jeep Liberty,Jeep 3.7L 6 Cylinder 210 hp 235 ft-lbs,Gasoline,Four-wheel drive,True,15,21,Automatic transmission,2011,210,235
2011 Jeep Liberty Limited 70th Anniversary 4x2,Jeep,2011 Jeep Liberty,Jeep 3.7L 6 Cylinder 210 hp 235 ft-lbs,Gasoline,Rear-wheel drive,True,16,22,Automatic transmission,2011,210,235
2011 Jeep Liberty Limited 70th Anniversary 4x4,Jeep,2011 Jeep Liberty,Jeep 3.7L 6 Cylinder 210 hp 235 ft-lbs,Gasoline,Four-wheel drive,True,15,21,Automatic transmission,2011,210,235
2011 Jeep Liberty Jet Limited 4x2,Jeep,2011 Jeep Liberty,Jeep 3.7L 6 Cylinder 210 hp 235 ft-lbs,Gasoline,Rear-wheel drive,True,16,22,Automatic transmission,2011,210,235
2011 Jeep Liberty Jet Limited 4x4,Jeep,2011 Jeep Liberty,Jeep 3.7L 6 Cylinder 210 hp 235 ft-lbs,Gasoline,Four-wheel drive,True,15,21,Automatic transmission,2011,210,235
2011 Jeep Liberty Renegade 4x4,Jeep,2011 Jeep Liberty,Jeep 3.7L 6 Cylinder 210 hp 235 ft-lbs,Gasoline,Four-wheel drive,True,15,21,Automatic transmission,2011,210,235
2011 Land Rover LR2,Land Rover,2011 Land Rover LR2,Land Rover 3.2L 6 Cylinder 230 hp 234 ft-lbs,Gasoline,All-wheel drive,True,15,22,Automatic transmission,2011,230,234
2011 Land Rover LR2 HSE,Land Rover,2011 Land Rover LR2,Land Rover 3.2L 6 Cylinder 230 hp 234 ft-lbs,Gasoline,All-wheel drive,True,15,22,Automatic transmission,2011,230,234
2011 Land Rover LR2 HSE LUX,Land Rover,2011 Land Rover LR2,Land Rover 3.2L 6 Cylinder 230 hp 234 ft-lbs,Gasoline,All-wheel drive,True,15,22,Automatic transmission,2011,230,234
2010 Land Rover LR2 HSE,Land Rover,2010 Land Rover LR2,Land Rover 3.2L 6 Cylinder 230 hp 234 ft-lbs,Gasoline,All-wheel drive,True,15,22,Automatic transmission,2010,230,234
2011 Land Rover LR4 HSE LUX,Land Rover,2011 Land Rover LR4,Land Rover 5.0L 8 Cylinder 375 hp 375 ft-lbs,Gasoline,Four-wheel drive,True,12,17,Automatic transmission,2011,375,375
2011 Land Rover LR4,Land Rover,2011 Land Rover LR4,Land Rover 5.0L 8 Cylinder 375 hp 375 ft-lbs,Gasoline,Four-wheel drive,True,12,17,Automatic transmission,2011,375,375
2011 Land Rover LR4 HSE,Land Rover,2011 Land Rover LR4,Land Rover 5.0L 8 Cylinder 375 hp 375 ft-lbs,Gasoline,Four-wheel drive,True,12,17,Automatic transmission,2011,375,375
2010 Land Rover LR4 V8,Land Rover,2010 Land Rover LR4,Land Rover 5.0L 8 Cylinder 375 hp 375 ft-lbs,Gasoline,Four-wheel drive,True,12,17,Automatic transmission,2010,375,375
2010 Jeep Liberty Sport,Jeep,2010 Jeep Liberty,Jeep 3.7L 6 Cylinder 210 hp 235 ft-lbs,Gasoline,Rear-wheel drive,True,16,22,Automatic transmission,2010,210,235
2010 Jeep Liberty Sport 4x4,Jeep,2010 Jeep Liberty,Jeep 3.7L 6 Cylinder 210 hp 235 ft-lbs,Gasoline,Four-wheel drive,True,15,21,Automatic transmission,2010,210,235
2010 Jeep Liberty Limited,Jeep,2010 Jeep Liberty,Jeep 3.7L 6 Cylinder 210 hp 235 ft-lbs,Gasoline,Rear-wheel drive,True,16,22,Automatic transmission,2010,210,235
2010 Jeep Liberty Limited 4x4,Jeep,2010 Jeep Liberty,Jeep 3.7L 6 Cylinder 210 hp 235 ft-lbs,Gasoline,Four-wheel drive,True,15,21,Automatic transmission,2010,210,235
2010 Jeep Liberty Renegade,Jeep,2010 Jeep Liberty,Jeep 3.7L 6 Cylinder 210 hp 235 ft-lbs,Gasoline,Four-wheel drive,True,15,21,Automatic transmission,2010,210,235
2011 Land Rover Range Rover S-Charged,Land Rover,2011 Land Rover Range Rover,Land Rover 5.0 8 Cylinder 510 hp 461 ft-lbs S-Charged,Gasoline,Four-wheel drive,True,12,18,Automatic transmission,2011,510,461
2011 Land Rover Range Rover HSE LUX,Land Rover,2011 Land Rover Range Rover,Land Rover 5.0L 8 Cylinder 375 hp 375 ft-lbs,Gasoline,Four-wheel drive,True,12,18,Automatic transmission,2011,375,375
2011 Land Rover Range Rover HSE,Land Rover,2011 Land Rover Range Rover,Land Rover 5.0L 8 Cylinder 375 hp 375 ft-lbs,Gasoline,Four-wheel drive,True,12,18,Automatic transmission,2011,375,375
2010 Land Rover Range Rover Supercharged,Land Rover,2010 Land Rover Range Rover,Land Rover 5.0 8 Cylinder 510 hp 461 ft-lbs S-Charged,Gasoline,Four-wheel drive,True,12,18,Automatic transmission,2010,510,461
2010 Land Rover Range Rover HSE,Land Rover,2010 Land Rover Range Rover,Land Rover 5.0L 8 Cylinder 375 hp 375 ft-lbs,Gasoline,Four-wheel drive,True,12,18,Automatic transmission,2010,375,375
2012 Land Rover Range Rover Evoque Dynamic,Land Rover,2012 Land Rover Range Rover Evoque,Land Rover 2.0L 4 Cylinder 240 hp 251 ft-lbs,Gasoline,Four-wheel drive,True,18,28,Automatic transmission,2012,240,251
2012 Land Rover Range Rover Evoque Pure,Land Rover,2012 Land Rover Range Rover Evoque,Land Rover 2.0L 4 Cylinder 240 hp 251 ft-lbs,Gasoline,Four-wheel drive,True,18,28,Automatic transmission,2012,240,251
2012 Land Rover Range Rover Evoque Coupe Pure,Land Rover,2012 Land Rover Range Rover Evoque,Land Rover 2.0L 4 Cylinder 240 hp 251 ft-lbs,Gasoline,Four-wheel drive,True,18,28,Automatic transmission,2012,240,251
2012 Land Rover Range Rover Evoque Coupe Dynamic,Land Rover,2012 Land Rover Range Rover Evoque,Land Rover 2.0L 4 Cylinder 240 hp 251 ft-lbs,Gasoline,Four-wheel drive,True,18,28,Automatic transmission,2012,240,251
2012 Land Rover Range Rover Evoque Prestige,Land Rover,2012 Land Rover Range Rover Evoque,Land Rover 2.0L 4 Cylinder 240 hp 251 ft-lbs,Gasoline,Four-wheel drive,True,18,28,Automatic transmission,2012,240,251
2011 Chrysler 200 Touring Convertible,Chrysler,2011 Chrysler 200 Convertible,Chrysler 2.4L 4 cylinder 173 hp 166 ft-lbs,Gasoline,Front-wheel drive,True,18,29,Automatic transmission,2011,173,166
2011 Chrysler 200 Limited Convertible,Chrysler,2011 Chrysler 200 Convertible,Chrysler 3.6L 6 cylinder 283 hp 260 ft-lbs FFV,E85,Front-wheel drive,True,14,21,Automatic transmission,2011,283,260
2011 Chrysler 200 S Convertible,Chrysler,2011 Chrysler 200 Convertible,Chrysler 3.6L 6 cylinder 283 hp 260 ft-lbs FFV,Gasoline,Front-wheel drive,True,19,29,Automatic transmission,2011,283,260
2010 Ferrari 612 Scaglietti,Ferrari,2010 Ferrari 612 Scaglietti,Ferrari 5.7L 12 Cylinder 540 hp 434 ft-lbs,Gasoline,Rear-wheel drive,True,9,16,Automatic transmission,2010,540,434
2011 Land Rover Range Rover Sport HSE,Land Rover,2011 Land Rover Range Rover Sport,Land Rover 5.0L 8 Cylinder 375 hp 375 ft-lbs,Gasoline,Four-wheel drive,True,13,18,Automatic transmission,2011,375,375
2011 Land Rover Range Rover Sport Supercharged,Land Rover,2011 Land Rover Range Rover Sport,Land Rover 5.0 8 Cylinder 510 hp 461 ft-lbs S-Charged,Gasoline,Four-wheel drive,True,12,17,Automatic transmission,2011,510,461
2011 Land Rover Range Rover Sport HSE LUX,Land Rover,2011 Land Rover Range Rover Sport,Land Rover 5.0L 8 Cylinder 375 hp 375 ft-lbs,Gasoline,Four-wheel drive,True,13,18,Automatic transmission,2011,375,375
2010 Chrysler Sebring LX Convertible,Chrysler,2010 Chrysler Sebring Convertible,Chrysler 2.4L 4 cylinder 173 hp 166 ft-lbs,Gasoline,Front-wheel drive,True,20,29,Automatic transmission,2010,173,166
2010 Chrysler Sebring Touring Convertible,Chrysler,2010 Chrysler Sebring Convertible,Chrysler 2.7L 6 cylinder 186 hp 191 ft-lbs FFV,E85,Front-wheel drive,True,13,19,Automatic transmission,2010,186,191
2010 Chrysler Sebring Limited Convertible,Chrysler,2010 Chrysler Sebring Convertible,Chrysler 3.5L 6 cylinder 235 hp 232 ft-lbs,Gasoline,Front-wheel drive,True,16,27,Automatic transmission,2010,235,232
2010 Land Rover Range Rover Sport HSE,Land Rover,2010 Land Rover Range Rover Sport,Land Rover 5.0L 8 Cylinder 375 hp 375 ft-lbs,Gasoline,Four-wheel drive,True,13,18,Automatic transmission,2010,375,375
2010 Land Rover Range Rover Sport Supercharged,Land Rover,2010 Land Rover Range Rover Sport,Land Rover 5.0 8 Cylinder 510 hp 461 ft-lbs S-Charged,Gasoline,Four-wheel drive,True,12,17,Automatic transmission,2010,510,461
2010 Chrysler Sebring Touring Sedan,Chrysler,2010 Chrysler Sebring Sedan,Chrysler 2.4L 4 cylinder 173 hp 166 ft-lbs,Gasoline,Front-wheel drive,True,21,30,Automatic transmission,2010,173,166
2010 Chrysler Sebring Limited Sedan,Chrysler,2010 Chrysler Sebring Sedan,Chrysler 2.4L 4 cylinder 173 hp 166 ft-lbs,Gasoline,Front-wheel drive,True,21,30,Automatic transmission,2010,173,166
2011 Land Rover Range Rover Sport Autobiography,Land Rover,2011 Land Rover Range Rover Sport,Land Rover 5.0 8 Cylinder 510 hp 461 ft-lbs S-Charged,Gasoline,Four-wheel drive,True,12,17,Automatic transmission,2011,510,461
2011 Saab 9-3 2.0T SportCombi,Saab,2011 Saab 9-3 SportCombi,Saab 2.0L 4 Cylinder 210 hp 221 ft-lbs Turbo,Gasoline,Front-wheel drive,True,21,31,Manual transmission,2011,210,221
2011 Saab 9-3 2.0T Aero SportCombi MT,Saab,2011 Saab 9-3 SportCombi,Saab 2.0L 4 Cylinder 210 hp 221 ft-lbs Turbo,Gasoline,Front-wheel drive,True,21,31,Manual transmission,2011,210,221
2011 Saab 9-3 2.0T SportCombi XWD,Saab,2011 Saab 9-3 SportCombi,Saab 2.0L 4 Cylinder 210 hp 221 ft-lbs Turbo,Gasoline,All-wheel drive,True,17,27,Automatic transmission,2011,210,221
2011 Saab 9-3 2.0T SportCombi AT,Saab,2011 Saab 9-3 SportCombi,Saab 2.0L 4 Cylinder 210 hp 221 ft-lbs Turbo,Gasoline,Front-wheel drive,True,19,28,Automatic transmission,2011,210,221
2011 Saab 9-3 2.0T Aero SportCombi,Saab,2011 Saab 9-3 SportCombi,Saab 2.0L 4 Cylinder 210 hp 221 ft-lbs Turbo,Gasoline,Front-wheel drive,True,19,27,Automatic transmission,2011,210,221
2011 Saab 9-3 2.0T SportCombi XWD MT,Saab,2011 Saab 9-3 SportCombi,Saab 2.0L 4 Cylinder 210 hp 221 ft-lbs Turbo,Gasoline,All-wheel drive,True,20,29,Manual transmission,2011,210,221
2012 Scion tC,Scion,2012 Scion tC,Scion 2.5L 4 Cylinder 180hp 173ft-lbs,Gasoline,Front-wheel drive,True,23,31,Manual transmission,2012,180,173
2012 Scion tC AT,Scion,2012 Scion tC,Scion 2.5L 4 Cylinder 180hp 173ft-lbs,Gasoline,Front-wheel drive,True,23,31,Automatic transmission,2012,180,173
2012 Scion tC 7.0,Scion,2012 Scion tC,Scion 2.5L 4 Cylinder 180hp 173ft-lbs,Gasoline,Front-wheel drive,True,23,31,Manual transmission,2012,180,173
2012 Scion tC 7.0 AT,Scion,2012 Scion tC,Scion 2.5L 4 Cylinder 180hp 173ft-lbs,Gasoline,Front-wheel drive,True,23,31,Automatic transmission,2012,180,173
2011 Scion tC,Scion,2011 Scion tC,Scion 2.5L 4 Cylinder 180hp 173ft-lbs,Gasoline,Front-wheel drive,True,23,31,Manual transmission,2011,180,173
2011 Scion tC AT,Scion,2011 Scion tC,Scion 2.5L 4 Cylinder 180hp 173ft-lbs,Gasoline,Front-wheel drive,True,23,31,Automatic transmission,2011,180,173
2010 Scion tC,Scion,2010 Scion tC,Scion 2.4L 4 Cylinder 161hp 162ft-lbs,Gasoline,Front-wheel drive,True,20,27,Manual transmission,2010,161,162
2010 Scion tC AT,Scion,2010 Scion tC,Scion 2.4L 4 Cylinder 161hp 162ft-lbs,Gasoline,Front-wheel drive,True,21,29,Automatic transmission,2010,161,162
2011 Aston Martin DB9 Coup,Aston Martin,2011 Aston Martin DB9 Coup,Aston Martin 5.9L 12 Cylinder 470 hp 443 ft-lbs,Gasoline,Rear-wheel drive,True,11,17,Manual transmission,2011,470,443
2011 Aston Martin DB9 Coup AT,Aston Martin,2011 Aston Martin DB9 Coup,Aston Martin 5.9L 12 Cylinder 470 hp 443 ft-lbs,Gasoline,Rear-wheel drive,True,13,20,Automatic transmission,2011,470,443
2010 Scion tC 6.0,Scion,2010 Scion tC,Scion 2.4L 4 Cylinder 161hp 162ft-lbs,Gasoline,Front-wheel drive,True,20,27,Manual transmission,2010,161,162
2010 Scion tC 6.0 AT,Scion,2010 Scion tC,Scion 2.4L 4 Cylinder 161hp 162ft-lbs,Gasoline,Front-wheel drive,True,21,29,Automatic transmission,2010,161,162
2010 Aston Martin DB9 Coup,Aston Martin,2010 Aston Martin DB9 Coup,Aston Martin 5.9L 12 Cylinder 470 hp 443 ft-lbs,Gasoline,Rear-wheel drive,True,11,17,Manual transmission,2010,470,443
2010 Aston Martin DB9 Coup AT,Aston Martin,2010 Aston Martin DB9 Coup,Aston Martin 5.9L 12 Cylinder 470 hp 443 ft-lbs,Gasoline,Rear-wheel drive,True,13,20,Automatic transmission,2010,470,443
2010 Saab 9-3 2.0T SportCombi XWD MT,Saab,2010 Saab 9-3 SportCombi,Saab 2.0L 4 Cylinder 210 hp 221 ft-lbs Turbo,Gasoline,All-wheel drive,True,20,29,Manual transmission,2010,210,221
2010 Saab 9-3 2.0T SportCombi AT,Saab,2010 Saab 9-3 SportCombi,Saab 2.0L 4 Cylinder 210 hp 221 ft-lbs Turbo,Gasoline,Front-wheel drive,True,19,27,Automatic transmission,2010,210,221
2010 Saab 9-3 2.0T Aero SportCombi MT,Saab,2010 Saab 9-3 SportCombi,Saab 2.0L 4 Cylinder 210 hp 221 ft-lbs Turbo,Gasoline,Front-wheel drive,True,21,31,Manual transmission,2010,210,221
2010 Saab 9-3 2.0T SportCombi XWD,Saab,2010 Saab 9-3 SportCombi,Saab 2.0L 4 Cylinder 210 hp 221 ft-lbs Turbo,Gasoline,All-wheel drive,True,17,27,Automatic transmission,2010,210,221
2010 Saab 9-3 2.0T Aero SportCombi,Saab,2010 Saab 9-3 SportCombi,Saab 2.0L 4 Cylinder 210 hp 221 ft-lbs Turbo,Gasoline,Front-wheel drive,True,19,27,Automatic transmission,2010,210,221
2012 MINI Cooper Hardtop,MINI,2012 MINI Cooper Hardtop,Mini 1.6L 4 Cylinder 121 hp 114 ft-lbs,Gasoline,Front-wheel drive,True,29,37,Manual transmission,2012,121,114
2012 MINI Cooper Hardtop AT,MINI,2012 MINI Cooper Hardtop,Mini 1.6L 4 Cylinder 121 hp 114 ft-lbs,Gasoline,Front-wheel drive,True,28,36,Automatic transmission,2012,121,114
2012 MINI Cooper S Hardtop,MINI,2012 MINI Cooper Hardtop,Mini 1.6L 4 Cylinder 181 hp 177 ft-lbs Turbo,Gasoline,Front-wheel drive,True,27,35,Manual transmission,2012,181,177
2012 MINI Cooper S Hardtop AT,MINI,2012 MINI Cooper Hardtop,Mini 1.6L 4 Cylinder 181 hp 177 ft-lbs Turbo,Gasoline,Front-wheel drive,True,26,34,Automatic transmission,2012,181,177
2012 MINI John Cooper Works Hardtop,MINI,2012 MINI Cooper Hardtop,MINI 1.6L 4 Cylinder 208 hp 192 ft-lbs Turbo,Gasoline,Front-wheel drive,True,25,33,Manual transmission,2012,208,192
2011 MINI Cooper Hardtop,MINI,2011 MINI Cooper Hardtop,Mini 1.6L 4 Cylinder 121 hp 114 ft-lbs,Gasoline,Front-wheel drive,True,29,37,Manual transmission,2011,121,114
